movie_id,title,tags
406563,Insidious: The Last Key,"Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home. Horror Mystery Thriller LinShaye LeighWhannell AngusSampson KirkAcevedo CaitlinGerard AdamRobitel"
426258,The Strange Ones,"Mysterious events surround the travels of two brothers as they make their way across a remote American landscape. On the surface all seems normal, but what appears to be a simple vacation soon gives way to a dark and complex web of secrets. This is the feature film version of the 2011 short film going by the same name. Thriller Drama AlexPettyfer JamesFreedson-Jackson MarinIreland CindyCheung MelanieNicholls-King LaurenWolkstein"
468210,Sweet Country,"In 1929, an Australian Aboriginal stockman kills a white station owner in self-defense and goes on the lam, pursued by a posse. Western Crime Thriller Drama HamiltonMorris BryanBrown SamNeill ThomasM.Wright EwenLeslie WarwickThornton"
399035,The Commuter,"A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him. Action Thriller Mystery LiamNeeson VeraFarmiga PatrickWilson JonathanBanks SamNeill JaumeCollet-Serra"
442064,Proud Mary,"Mary is a hit woman working for an organized crime family in Boston, whose life is completely turned around when she meets a young boy whose path she crosses when a professional hit goes bad. Thriller Action Crime TarajiP.Henson JahiDi'AlloWinston DannyGlover BillyBrown NealMcDonough BabakNajafi"
479040,Acts of Violence,"When his fiancee is kidnapped by human traffickers, Roman and his ex-military brothers set out to track her down and save her before it is too late. Along the way, Roman teams up with Avery, a cop investigating human trafficking and fighting the corrupt bureaucracy that has harmful intentions. Action Crime Thriller BruceWillis ColeHauser ShawnAshmore AshtonHolmes MelissaBolona BrettDonowho"
440424,Freak Show,"The story of teenager Billy Bloom who, despite attending an ultra conservative high school, makes the decision to run for homecoming queen. Comedy Drama AlexLawther IanNelson AnnaSophiaRobb CeliaWeston AbigailBreslin TrudieStyler"
655232,Vazante,"On an empty beach, 5 kids talk and talk, over the beach lenght. They are young but not dumb. Mean but not beamed. And cute but not stupid. Drama FábioAllon"
429351,12 Strong,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban. War Drama Action History ChrisHemsworth MichaelShannon MichaelPeña NavidNegahban TrevanteRhodes NicolaiFuglsig
449443,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank. Action Thriller Crime GerardButler DawnOlivieri O'SheaJacksonJr. PabloSchreiber 50Cent ChristianGudegast
417261,Forever My Girl,"After being gone for a decade, a country star returns home to the love he left behind. Romance Drama Music AlexRoe JessicaRothe JohnBenjaminHickey AbbyRyderFortson PeterCambor BethanyAshtonWolf"
336843,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze. Science Fiction Action Adventure Thriller DylanO'Brien KayaScodelario ThomasBrodie-Sangster KiHongLee RosaSalazar WesBall"
489749,Trump: The Art of the Insult,"Joel Gilbert's directing style is on full display here with a look at how Donald Trump dominated the 2016 race, using The Art of the Insult to brand political opponents and bash the media all the way to the White House. Documentary DonaldTrump JoelGilbert"
338768,Please Stand By,"A young autistic woman runs away from her caregiver in order to boldly go and deliver her 500-page Star Trek script to a writing competition in Hollywood. On an adventure full of laughter and tears, Wendy follows the guiding spirit of Mr. Spock on her journey into the unknown. Comedy Drama DakotaFanning AliceEve ToniCollette RiverAlexander ShawnRoe BenLewin"
416234,Winchester,"San Jose, California, 1906. Isolated in her labyrinthine mansion, eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company. Horror Thriller JasonClarke HelenMirren SarahSnook FinnScicluna-O'Prey EmmWiseman MichaelSpierig"
483315,Armed,A former U.S. marshal discovers that all of the survivors of his old unit are experiencing the same symptoms simultaneously and there may be a larger conspiracy at hand. Action Thriller MarioVanPeebles WilliamFichtner RyanGuzman ColumbusShort LazAlonso MarioVanPeebles
384521,The Cloverfield Paradox,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality. Horror Science Fiction Action Thriller GuguMbatha-Raw DanielBrühl ChrisO'Dowd DavidOyelowo JohnOrtiz JuliusOnah"
497269,Bad Apples,"It’s Halloween night, and two “bad apples” decide to play some wicked tricks on the one house in a suburban cul-de-sac that is not celebrating Halloween. They terrorize a young couple in their home and these tricks become increasingly more sinister as the night progresses, finally ending in a Halloween the entire neighborhood will never forget. Horror BreaGrant GrahamSkipper AlyciaLourim HeatherVaughn RichardRiehle BryanCoyne"
381719,Peter Rabbit,Peter Rabbit's feud with Mr. McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door. Animation Adventure Family JamesCorden RoseByrne MargotRobbie SamNeill DomhnallGleeson WillGluck
447856,Pad Man,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India. Comedy Drama AkshayKumar RadhikaApte SonamKapoorAhuja JyotiSubhash MrinmayeeGodbole R.Balki"
337167,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins. Drama Romance DakotaJohnson JamieDornan EricJohnson LukeGrimes RitaOra JamesFoley"
453201,The 15:17 to Paris,"On Aug. 21, 2015, the world watches in stunned silence as the media reports a thwarted terrorist attack on a train that's bound for Paris -- an attempt prevented by three young Americans traveling together through Europe. The heroic and courageous actions of Anthony Sadler, Alek Skarlatos and Spencer Stone help to save the lives of more than 500 passengers on board. Drama Thriller RayCorasani SpencerStone AnthonySadler AlekSkarlatos JudyGreer ClintEastwood"
498919,Valentina's Wedding,Valentina's seemingly idyllic life in the US is interrupted when planning a wedding means introducing her fiancé to her scandalous family in Mexico. Comedy OmarChaparro KateVernon RyanCarnes MarimarVega TonyDalton MarcoPoloConstandse
583934,Kartha Karma Kriya,"Sidhu is a playful youth who works in a mobile store. His only aim is to earn easy money. As time passes, he falls in love with Mythri who in turn is looking for the murderer of her sister. Knowing this, Siddhu starts helping Mythri and finds out that there are two other girls who have died in the same manner as her sister. Who is the murderer and what did he gain forms the rest of the story. Crime Thriller RaviVarma RaghuBabu NutanRai SaharAfsha Jayaprakash NaguGavara"
390059,Permission,A woman on the brink of a marriage proposal is told by a friend that she should date other men before spending the rest of her life with her boyfriend. Comedy Romance Drama RebeccaHall DanStevens GinaGershon JasonSudeikis FrançoisArnaud BrianCrano
407719,Golden Exits,An intersectional narrative of two families in Brooklyn and the unraveling of unspoken unhappiness that occurs when a young foreign girl spending time abroad upsets the balance on both sides. Drama EmilyBrowning Mary-LouiseParker AdamHorovitz LilyRabe JasonSchwartzman AlexRossPerry
284054,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war. Action Adventure Science Fiction ChadwickBoseman MichaelB.Jordan LupitaNyong'o DanaiGurira MartinFreeman RyanCoogler"
387592,Early Man,"Dug, along with his sidekick Hognob, unite a cavemen tribe to save their hidden valley from being spoiled and, all together as a team, to face the menace of a mysterious and mighty enemy, on the turf of an ancient and sacred sport. Family Comedy Animation Adventure EddieRedmayne TomHiddleston MaisieWilliams TimothySpall MiriamMargolyes NickPark"
399796,Life of the Party,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected. Comedy MelissaMcCarthy MollyGordon GillianJacobs MayaRudolph JulieBowen BenFalcone"
442709,Nostalgia,"A mosaic of stories about love and loss, exploring our relationship to the objects, artifacts, and memories that shape our lives. Drama JonHamm CatherineKeener JohnOrtiz NickOfferman JamesLeGros MarkPellington"
438145,Black '47,"In 1847, when Ireland is in the grip of the Great Famine that has ravaged the country for two long years, Feeney, a hardened Irish Ranger who has been fighting for the British Army abroad, returns home to reunite with his estranged family, only to discover the cruelest reality, a black land where death reigns. Drama Western HugoWeaving JamesFrecheville StephenRea FreddieFox BarryKeoghan LanceDaly"
474392,Samson,"After losing the love of his life to a cruel Philistine prince, a young Hebrew with Supernatural strength defends his people, sacrificing everything to avenge his love, his people, and his God. Action Drama Adventure TaylorJames JacksonRathbone BillyZane CaitlinLeahy FrancesSholto-Douglas BruceMacdonald"
445571,Game Night,"Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night. Mystery Comedy Crime JasonBateman RachelMcAdams KyleChandler SharonHorgan BillyMagnussen JohnFrancisDaley"
300668,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply. Science Fiction Horror NataliePortman JenniferJasonLeigh GinaRodriguez TessaThompson TuvaNovotny AlexGarland"
465136,Every Day,"16-year old Rhiannon falls in love with a mysterious spirit named “A” that inhabits a different body every day. Feeling an unmatched connection, Rhiannon and “A” work each day to find each other, not knowing what the next day will bring. Romance Fantasy AngourieRice JusticeSmith DebbyRyan MariaBello LucasJadeZumann MichaelSucsy"
401981,Red Sparrow,"Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust. Thriller Mystery JenniferLawrence JoelEdgerton MatthiasSchoenaerts CharlotteRampling JeremyIrons FrancisLawrence"
395990,Death Wish,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act. Action Crime Drama Thriller BruceWillis VincentD'Onofrio DeanNorris ElisabethShue CamilaMorrone EliRoth
353066,The Vanishing of Sidney Hall,"Over the course of 12 years, and three stages of life, Sidney Hall falls in love, writes the book of a generation and then disappears without a trace. Drama Mystery Romance LoganLerman ElleFanning KyleChandler MichelleMonaghan BlakeJenner ShawnChristensen"
457312,Pickings,"When a short-tempered mobster and his gang of thugs try to shake down a neighborhood bar, they're soon confronted with the wrath of its owner - a mysterious southern mother with a dangerous past. Thriller Action Crime Drama Mystery ElysePrice KatieVincent TasoMikroulis JoelBernard LynneJordan UsherMorgan"
407451,A Wrinkle in Time,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him. Adventure Science Fiction Family Fantasy StormReid OprahWinfrey ReeseWitherspoon MindyKaling LeviMiller AvaDuVernay"
340022,Gringo,An American businessman with a stake in a pharmaceutical company that's about to go public finds his life is thrown into turmoil by an incident in Mexico. Comedy Action Crime DavidOyelowo JoelEdgerton CharlizeTheron AmandaSeyfried SharltoCopley NashEdgerton
397722,Thoroughbreds,"Two teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. In the process, they learn that neither is what she seems to be, and that a murder might solve both of their problems. Drama Thriller OliviaCooke AnyaTaylor-Joy AntonYelchin PaulSparks FrancieSwift CoryFinley"
449749,The Leisure Seeker,"A runaway couple go on an unforgettable journey from Boston to Key West, recapturing their passion for life and their love for each other on a road trip that provides revelation and surprise right up to the very end. Drama Romance Adventure HelenMirren DonaldSutherland ChristianMcKay JanelMoloney DanaIvey PaoloVirzì"
371608,The Strangers: Prey at Night,"A family's road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted. Under the cover of darkness, three masked killers pay them a visit to test the family's every limit as they struggle to survive. Horror Thriller BaileeMadison LewisPullman ChristinaHendricks MartinHenderson DamianMaffei JohannesRoberts"
430040,The Hurricane Heist,Thieves attempt a massive heist against the U.S. Treasury as a Category 5 hurricane approaches one of its Mint facilities. Action Crime Thriller TobyKebbell MaggieGrace RyanKwanten RalphIneson MelissaBolona RobCohen
338970,Tomb Raider,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared. Action Adventure Fantasy AliciaVikander DominicWest WaltonGoggins DanielWu KristinScottThomas RoarUthaug"
449176,"Love, Simon",Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online. Comedy Drama Romance NickRobinson JenniferGarner JoshDuhamel KatherineLangford AlexandraShipp GregBerlanti
470878,I Can Only Imagine,"10-year-old Bart Millard lives with his mother and abusive father Arthur in Texas. One day his mother drops him off at a Christian camp where he meets Shannon. Upon his return from camp, Bart finds his mother has left and movers are removing her belongings. He angrily confronts his father, who denies that his abusiveness was the reason she left. Years later, in high school, Bart and Shannon are dating. Bart plays football to please his father but is injured, breaking both ankles and ending his career. The only elective with openings is music class, so he reluctantly signs up. Music Drama J.MichaelFinley DennisQuaid ClorisLeachman BrodyRose MadelineCarroll JonErwin"
433627,7 Days in Entebbe,"In 1976, four hijackers take over an Air France airplane en route from Tel Aviv to Paris and force it to land in Entebbe, Uganda. With 248 passengers on board, one of the most daring rescue missions ever is set in motion. Thriller Drama Crime RosamundPike DanielBrühl EddieMarsan LiorAshkenazi NonsoAnozie JoséPadilha"
502426,Furlough,"In between caring for her mother, a young woman works part time at a prison. The rookie guard gets a chance to prove her mettle when she's tasked with accompanying a hell-raising inmate on an emergency furlough to visit her dying mother. But things soon spiral out of control, sending the pair on a hilarious, surprising, and ultimately touching road trip. Comedy MelissaLeo TessaThompson EdgarRamírez AnnaPaquin WhoopiGoldberg LaurieCollyer"
414187,Josie,"Everyone knows everyone in the southern town of Baymont. So when tattooed, sweet-talking Josie struts into town, heads turn. Striking up relationships with young punk Gator and loner Hank, she quickly becomes a hot topic of local gossip. Thriller Drama SophieTurner DylanMcDermott JackKilmer DaegFaerch LombardoBoyar EricEngland"
476292,Maquia: When the Promised Flower Blooms,"Maquia is a member of a special race called the Iorph who can live for hundreds of years. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan's chief. One day the kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality to his bloodline. They ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato. It soon dies, and she is left deserted in a forest, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her. Animation Fantasy Drama ManakaIwami MiyuIrino YuukiSakurai AiKayano YukiKaji MariOkada"
268896,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns. Action Fantasy Science Fiction Adventure JohnBoyega ScottEastwood CaileeSpaeny JingTian RinkoKikuchi StevenS.DeKnight"
399174,Isle of Dogs,"In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island used as a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet. Adventure Comedy Animation BryanCranston KoyuRankin BobBalaban EdwardNorton BillMurray WesAnderson"
370567,Sherlock Gnomes,"Garden gnomes, Gnomeo & Juliet, recruit renown detective, Sherlock Gnomes, to investigate the mysterious disappearance of other garden ornaments. Animation Family Fantasy Comedy Adventure Mystery JohnnyDepp EmilyBlunt JamesMcAvoy ChiwetelEjiofor MaryJ.Blige JohnStevenson"
467660,Unsane,A woman is involuntarily committed to a mental institution where she is confronted by her greatest fear. Horror Thriller ClaireFoy JoshuaLeonard JayPharoah JunoTemple AimeeMullins StevenSoderbergh
476968,"Paul, Apostle of Christ","Risking his life, Luke ventures to Rome to visit Paul -- the apostle who's bound in chains and held captive in Nero's darkest and bleakest prison cell. Haunted by the shadows of his past misdeeds, Paul wonders if he's been forgotten as he awaits his grisly execution. Before Paul's death, Luke resolves to write another book that details the birth of what will come to be known as the church. Drama Fantasy JimCaviezel JamesFaulkner OlivierMartinez JoanneWhalley JohnLynch AndrewHyatt"
782488,Year of The Bison: A portrait of Nick Symmonds In his Final Track Season,"'Year of the Bison' documents 2 x Olympian/World Silver Medalist, Nick Symmonds through his Final Season of Professional Track and Field. Through workouts, races and life off the track, Does Nick have what it takes to be best US track and field athlete for one more season? Documentary NickSymmonds RjMcNichols"
419478,Midnight Sun,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance. Romance Drama BellaThorne PatrickSchwarzenegger RobRiggle QuinnShephard KenTremblett ScottSpeer"
333339,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune. Adventure Action Science Fiction TyeSheridan OliviaCooke BenMendelsohn LenaWaithe T.J.Miller StevenSpielberg"
464502,Acrimony,A faithful wife takes action when it becomes clear to her that her devious husband has betrayed her. Thriller TarajiP.Henson DanielleNicolet AjionaAlexus LyriqBent JazmynSimon TylerPerry
454286,God's Not Dead: A Light in Darkness,"Pastor Dave responds to the unimaginable tragedy of having his church, located on the grounds of the local university, burned down. Drama Fantasy DavidA.R.White JohnCorbett JenniferTaylor BenjaminOchieng TatumO'Neal MichaelMason"
451204,The Last Movie Star,"An aging screen icon gets lured into accepting an award at a rinky-dink film festival in Nashville, Tenn., sending him on a hilarious fish-out-of-water adventure and an unexpectedly poignant journey into his past. Drama BurtReynolds ArielWinter ChevyChase ClarkDuke EllarColtrane AdamRifkin"
447332,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound. Horror Drama Science Fiction JohnKrasinski EmilyBlunt MillicentSimmonds NoahJupe CadeWoodward JohnKrasinski
437557,Blockers,"When three parents discover that each of their daughters have a pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal. Comedy LeslieMann JohnCena IkeBarinholtz KathrynNewton GeraldineViswanathan KayCannon"
432301,Chappaquiddick,"Ted Kennedy's life and political career become derailed in the aftermath of a fatal car accident in 1969 that claims the life of a young campaign strategist, Mary Jo Kopechne. History Drama Thriller JasonClarke KateMara EdHelms BruceDern JimGaffigan JohnCurran"
497802,Pandas,"In the mountains of Sichuan, China, a researcher forms a bond with Qian Qian, a panda who is about to experience nature for the first time. Documentary Family Adventure KristenBell WenLeiBi RongHou BenKilham JacobOwens DavidDouglas"
407890,Lean on Pete,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier. Drama Adventure CharliePlummer ChloëSevigny SteveZahn JustinRain LewisPullman AndrewHaigh"
425373,The Miracle Season,"After the tragic death of star volleyball player Caroline ""Line"" Found, a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship! Drama ErinMoriarty DanikaYarosh HelenHunt WilliamHurt NestaCooper SeanMcNamara"
399248,Beirut,"In 1980s Beirut, Mason Skiles is a former U.S. diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death. Meanwhile, a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success. Action Thriller Drama JonHamm RosamundPike SheaWhigham DeanNorris MarkPellegrino BradAnderson"
427641,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth. But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size. To make matters worse, it’s soon discovered there are other similarly altered animals. As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend. Action Adventure Science Fiction DwayneJohnson NaomieHarris MalinÅkerman JeffreyDeanMorgan JakeLacy BradPeyton"
460019,Truth or Dare,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare. Thriller Horror LucyHale ViolettBeane TylerPosey HaydenSzeto AuroraPerrineau JeffWadlow"
453278,The Rider,"Once a rising star of the rodeo circuit, and a gifted horse trainer, young cowboy Brady is warned that his riding days are over after a horse crushed his skull at a rodeo. In an attempt to regain control of his own fate, Brady undertakes a search for a new identity and what it means to be a man in the heartland of the United States. Drama Western BradyJandreau TimJandreau LillyJandreau CatClifford TerriDawnPourier ChloéZhao"
433694,Sgt. Stubby: An American Hero,The true story of the most decorated dog in American military history -- Sgt. Stubby -- and the enduring bonds he forged with his brothers-in-arms in the trenches of World War I. Animation Adventure Family History War LoganLerman HelenaBonhamCarter GérardDepardieu JimPharr JordanBeck RichardLanni
460668,I Feel Pretty,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous. Comedy Romance AmySchumer MichelleWilliams TomHopper RoryScovel AdrianMartinez AbbyKohn
50022,Super Troopers 2,"When an international border dispute arises between the U.S. and Canada, the Super Troopers- Mac, Thorny, Foster, Rabbit and Farva, are called in to set up a new Highway Patrol station in the disputed area. Comedy Crime Mystery JayChandrasekhar KevinHeffernan SteveLemme ErikStolhanske PaulSoter JayChandrasekhar"
473149,Traffik,"A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets. Horror Thriller PaulaPatton OmarEpps MissiPyle LazAlonso LukeGoss DeonTaylor"
482150,Liz and the Blue Bird,"Mizore Yoroizuka plays the oboe, and Nozomi Kasaki plays the flute in Kitauji High School concert band. As seniors, this will be their last competition together, and the selected piece ""Liz and the Blue Bird"" features a duet for the oboe and flute. ""This piece reminds me of us."" Nozomi says cheerfully, enjoying the solo, while Mizore's usual happiness to play with Nozomi is tinged with the dread of their inevitable parting. By all accounts the girls are best friends, but the oboe and flute duet sounds disjointed, as if underscoring a growing distance between them. Talk of college creates a small rift in their relationship, as the story evolves to reveal a shocking and emotional conclusion. Animation Drama Music AtsumiTanezaki NaoToyama AyakaAsai TomoyoKurosawa ChikaAnzai NaokoYamada"
299536,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain. Adventure Action Science Fiction RobertDowneyJr. ChrisHemsworth MarkRuffalo ChrisEvans ScarlettJohansson AnthonyRusso"
419743,Disobedience,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin. Drama Romance RachelWeisz RachelMcAdams AlessandroNivola AllanCorduner AntonLesser SebastiánLelio"
476678,Backstabbing for Beginners,An idealistic young employee at the U.N. investigates the grizzly murder of his predecessor – and uncovers a vast global conspiracy that may involve his own boss. Thriller Drama History TheoJames JacquelineBisset BenKingsley RossifSutherland BrianMarkinson PerFly
717325,Kings,A man who grew up without a father finds fulfillment in mentoring another. Documentary JessicaBeshir
454619,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee. Romance Comedy AnnaFaris EugenioDerbez EvaLongoria JohnHannah SwoosieKurtz RobGreenberg"
400579,Tully,"Marlo, a mother of three, including a newborn, is gifted a night nanny by her brother. Hesitant at first, she quickly forms a bond with the thoughtful, surprising, and sometimes challenging nanny named Tully. Comedy Drama CharlizeTheron MackenzieDavis RonLivingston MarkDuplass AsherMilesFallica JasonReitman"
467632,Bad Samaritan,"A thief makes a disturbing discovery in the house where he breaks in. Later, when he returns to the same house with his partner in crime, things are no longer how he expected. Thriller Crime Horror DavidTennant RobertSheehan KerryCondon CarlitoOlivero JacquelineByers DeanDevlin"
298096,The Cleanse,"The story of a heartbroken man who attends a spiritual retreat, only to discover that the course releases more than everyday toxins and traumatic experiences. Drama Comedy Fantasy Horror JohnnyGalecki AnnaFriel AnjelicaHuston KyleGallner OliverPlatt BobbyMiller"
509910,The Guardians,Interweaves the lives of the threatened monarch butterfly with an indigenous community in Mexico fighting to restore the forest they nearly destroyed. Documentary BenCrosbie
399796,Life of the Party,"When her husband suddenly dumps her, longtime dedicated housewife Deanna turns regret into re-set by going back to college... landing in the same class and school as her daughter, who's not entirely sold on the idea. Plunging headlong into the campus experience, the increasingly outspoken Deanna – now Dee Rock – embraces freedom, fun and frat boys on her own terms, finding her true self in a senior year no one ever expected. Comedy MelissaMcCarthy MollyGordon GillianJacobs MayaRudolph JulieBowen BenFalcone"
497814,Breaking In,"Shaun Russell takes her son and daughter on a weekend getaway to her late father's secluded, high-tech vacation home in the countryside. The family soon gets an unwelcome surprise when four men break into the house to find hidden money. After managing to escape, Shaun must now figure out a way to turn the tables on the desperate thieves and save her captive children. Thriller Crime Action GabrielleUnion BillyBurke RichardCabral AjionaAlexus LeviMeaden JamesMcTeigue"
341735,The Seagull,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina. Drama Romance Comedy AnnetteBening SaoirseRonan CoreyStoll ElisabethMoss MareWinningham MichaelMayer"
385332,Terminal,"In the dark heart of a sprawling, anonymous city, two assassins carry out a sinister mission, a teacher battles a fatal illness, and an enigmatic janitor and a curious waitress lead dangerous double lives. Murderous consequences unravel in the dead of night, as their lives intertwine at the hands of a mysterious criminal mastermind who is hell-bent on revenge. Crime Drama Thriller MargotRobbie SimonPegg DexterFletcher MaxIrons MikeMyers VaughnStein"
557968,Revenger,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals. Action BruceKhan ParkHee-soon YoonJin-seo KimIn-kwon KimNa-yeon LeeSeung-Won"
383498,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life. Action Comedy Adventure RyanReynolds JoshBrolin MorenaBaccarin JulianDennison ZazieBeetz DavidLeitch
502682,Book Club,Four lifelong friends decide that their lives could change by becoming nasty and reading Fifty Shades of Grey in their monthly book club to get inspiration on how to handle sexual pleasure at an elderly age. Romance Comedy Drama DianeKeaton JaneFonda CandiceBergen MarySteenburgen CraigT.Nelson BillHolderman
458737,First Reformed,A pastor of a small church in upstate New York starts to spiral out of control after a soul-shaking encounter with an unstable environmental activist and his pregnant wife. Drama EthanHawke AmandaSeyfried CedrictheEntertainer VictoriaHill PhilipEttinger PaulSchrader
505205,Pope Francis: A Man of His Word,"Pope Francis responds to questions from around the world, discussing topics including ecology, immigration, consumerism and social justice. Documentary PopeFrancis IgnazioOliva SisterMaríaEufemiaGoycoechea JoeBiden DanieleDeAngelis WimWenders"
425148,Show Dogs,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening. Adventure Crime Family Comedy WillArnett Ludacris NatashaLyonne JordinSparks GabrielIglesias RajaGosnell"
